model,accuracy_mean,accuracy_std,separability_ratio_mean,separability_ratio_std,repeatability_rmse_mean,repeatability_rmse_std,return_residual_mean,return_residual_std,return_time_mean,return_time_std,return_success_mean,return_success_std,violation_rate_mean,violation_rate_std,activity_proxy_mean,activity_proxy_std,max_abs_mean,max_abs_std
feld_2_regime,0.8671296296296297,0.08966007643477904,1.0832248871212897,0.3554885739350056,0.41771444722693823,0.13266258675733347,0.2121727170095129,0.009470058668496517,4.012584661370377,0.3540835717035164,0.03888888888888889,0.02582415778337134,0.0,0.0,0.0036737788749115134,0.0003377036892729644,1.647109610641442,0.058893072201943335
feld_3_regime,0.8671296296296297,0.08657177514419291,1.088323778711742,0.38011571852982834,0.3829443637795195,0.12694076109698071,0.1844705911584069,0.006968756334445579,3.9783677248677245,0.4194044165299815,0.03935185185185185,0.02252807054266019,0.0,0.0,0.0033692985450156717,0.00031354366072455184,1.920934146236596,0.07815394602090862
feld_4_regime,0.8657407407407407,0.09300914897504925,1.0633863654259081,0.3465351959764723,0.3811626038329938,0.12380417894470505,0.1677292854252054,0.007434447004430126,3.964218803418803,0.41686739485824725,0.05416666666666667,0.027428357858515974,0.0,0.0,0.003334300134533649,0.0003181964596582892,1.805844566479617,0.08661925485810212
feld_glatt,0.8685185185185186,0.0888341018328102,1.062909081208852,0.353320417563752,0.4084624929293246,0.13364900419468315,0.18762688836665456,0.007711164083974209,3.9890408369408368,0.5173668243945974,0.03981481481481482,0.024406912625152495,0.0,0.0,0.003542589303628164,0.0003399706546193755,2.003359330704504,0.05333689164283402
baseline_ungekoppelt,0.9217592592592593,0.08130241266116738,1.2606850866569543,0.5236960157801158,0.6237973388554171,0.2269910920760269,0.1408170306561892,0.020887622334876916,4.3368,0.33748140689525397,0.008796296296296297,0.01424800284075033,0.0,0.0,0.00433513396792378,0.0005945095464227278,2.661798787167586,0.09463713142063836
baseline_linear_rc,0.8768518518518519,0.09113099054000169,1.0558775008792454,0.3509654086683911,0.374646126019594,0.1245029113883211,0.060591924381647795,0.0033682778062711564,3.734289106560346,0.23176791167280567,0.3740740740740741,0.055671175983545984,0.0,0.0,0.0033532414180450425,0.0003420043405159736,2.1094069754009492,0.10250550087567953
baseline_digital_diffusion,0.4819444444444445,0.06838477222533103,0.38211595576760593,0.10075037677907932,0.15729812881304578,0.039894905558664547,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.9165811965811966,0.1261429018453753
baseline_rohsignal,0.9226851851851852,0.07986614315869564,1.2613347906284966,0.5226208072971535,0.44977861431476224,0.16332961138225563,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,1.8631360015947354,0.03059683849559816
