seed,noise_sigma,model,accuracy,separability_ratio,repeatability_rmse,return_residual,return_time,return_success,violation_rate,activity_proxy,max_abs
11,0.35,baseline_rohsignal,0.9722222222222222,1.1285186131956122,0.4452351990331401,nan,nan,nan,0.0,nan,1.875
11,0.55,feld_2_regime,0.7986111111111112,0.5801647227167712,0.5811203925455135,0.21816129453754352,4.58,0.013888888888888888,0.0,0.004081878888319171,1.6653198079946503
11,0.55,feld_3_regime,0.8263888888888888,0.6190897933741806,0.533397857386479,0.18491329736668,4.286666666666666,0.020833333333333332,0.0,0.003731902466244086,1.8758459386014517
11,0.55,feld_4_regime,0.8055555555555556,0.608916236110165,0.5302451155572504,0.17116672997360804,4.193333333333333,0.020833333333333332,0.0,0.0036981333210196234,1.7667209677510487
11,0.55,feld_glatt,0.8125,0.6069312054546988,0.572665681367272,0.18924273447753304,4.39,0.013888888888888888,0.0,0.003950623769889545,1.9827267892049303
11,0.55,baseline_ungekoppelt,0.875,0.6595205324696614,0.8876258956003417,0.16865847519622587,nan,0.0,0.0,0.005059933655359077,2.7395508060319878
11,0.55,baseline_linear_rc,0.8125,0.617425777749262,0.5295196363404128,0.06557678772624177,4.175348837209302,0.2986111111111111,0.0,0.0037619364712203696,2.1191231273463753
11,0.55,baseline_digital_diffusion,0.4791666666666667,0.1579696599930792,0.20887996280015714,nan,nan,nan,0.0,nan,1.1318681318681314
11,0.55,baseline_rohsignal,0.875,0.6602447276959895,0.6379690470327549,nan,nan,nan,0.0,nan,1.875
23,0.15,feld_2_regime,0.9791666666666666,1.4913451368797768,0.2543128468839929,0.2010539007865222,3.933846153846154,0.09027777777777778,0.0,0.0033013712873640514,1.5766244700261787
23,0.15,feld_3_regime,0.9861111111111112,1.4565613841973368,0.2238976642780562,0.18540896171694937,3.9560000000000004,0.06944444444444445,0.0,0.003016546809253896,1.8971450223630153
23,0.15,feld_4_regime,0.9861111111111112,1.4390284452570317,0.22593364273753766,0.1621818964385911,3.9973333333333327,0.10416666666666667,0.0,0.0029773630636854656,1.8017871578812792
23,0.15,feld_glatt,0.9861111111111112,1.4720615238524801,0.24141458980790773,0.18505947705789833,4.033333333333334,0.08333333333333333,0.0,0.0031680660900658443,1.9783434040928776
23,0.15,baseline_ungekoppelt,1.0,1.8503276806763647,0.3551492964029307,0.12365777336288802,4.34,0.006944444444444444,0.0,0.0036707269951568107,2.488177114575979
23,0.15,baseline_linear_rc,0.9791666666666666,1.4599774990780512,0.21882476602883047,0.057501980904638775,3.4675757575757578,0.4583333333333333,0.0,0.0029771003571102033,2.0096573360267747
23,0.15,baseline_digital_diffusion,0.5416666666666666,0.3949816193885575,0.10281342870442305,nan,nan,nan,0.0,nan,0.8271062271062273
23,0.15,baseline_rohsignal,1.0,1.8453293842658403,0.2541601385300103,nan,nan,nan,0.0,nan,1.7637521457091987
23,0.35,feld_2_regime,0.875,1.0213014147818278,0.3993100215385863,0.21443256675055233,4.055,0.027777777777777776,0.0,0.0036585446400955323,1.7178580112199269
23,0.35,feld_3_regime,0.8611111111111112,0.9843581978158995,0.37056304858510847,0.19441655737514071,3.9333333333333336,0.020833333333333332,0.0,0.0033668106946088496,1.9813028030325828
23,0.35,feld_4_regime,0.8611111111111112,1.0006756817401243,0.36798785559547925,0.1729965612197445,4.452,0.034722222222222224,0.0,0.0033317366326404063,1.8233479040896394
23,0.35,feld_glatt,0.8819444444444444,0.9955091170092776,0.3923512727555552,0.19668266884507707,4.253333333333333,0.020833333333333332,0.0,0.0035302645752784464,2.045537408392895
23,0.35,baseline_ungekoppelt,0.9375,1.0691094439290147,0.6120349396214825,0.14495965871910035,nan,0.0,0.0,0.004303627505418319,2.724139264495277
23,0.35,baseline_linear_rc,0.8888888888888888,0.9832036663515717,0.3561933341296121,0.06061619485362825,3.8147368421052636,0.3958333333333333,0.0,0.003324146960479882,2.1041554980643546
23,0.35,baseline_digital_diffusion,0.4444444444444444,0.468131483274208,0.13908525021285817,nan,nan,nan,0.0,nan,0.8901098901098901
23,0.35,baseline_rohsignal,0.9444444444444444,1.0623727941005696,0.439163490320012,nan,nan,nan,0.0,nan,1.875
23,0.55,feld_2_regime,0.7291666666666666,0.9103993055834819,0.5707328688952579,0.2156703797988391,3.8466666666666662,0.020833333333333332,0.0,0.004117550832621313,1.7064477754414815
23,0.55,feld_3_regime,0.7430555555555556,0.9058954374120508,0.5331730435651563,0.1943456332655333,3.94,0.020833333333333332,0.0,0.0037908697046436565,2.0157440063219223
23,0.55,feld_4_regime,0.7361111111111112,0.8999358844731609,0.5248863776220655,0.1730215081548179,3.74,0.027777777777777776,0.0,0.0037509252180706,1.9289514188507857
23,0.55,feld_glatt,0.7361111111111112,0.8948246723945162,0.5640228612654058,0.1980068229950714,3.4866666666666664,0.020833333333333332,0.0,0.003990896931769997,2.0465263711574093
23,0.55,baseline_ungekoppelt,0.8125,0.772180035141907,0.899737088048822,0.1719833992420376,nan,0.0,0.0,0.005115315075813476,2.718917318677755
23,0.55,baseline_linear_rc,0.7430555555555556,0.8719537775440297,0.5158570058051296,0.06208457629617555,3.8956521739130436,0.3194444444444444,0.0,0.003793331695214753,2.1687394669974847
23,0.55,baseline_digital_diffusion,0.4305555555555556,0.4016481761944998,0.1971386599064797,nan,nan,nan,0.0,nan,0.945787545787546
23,0.55,baseline_rohsignal,0.8125,0.7733994950797544,0.6443323171900857,nan,nan,nan,0.0,nan,1.875
37,0.15,feld_2_regime,0.9305555555555556,1.446883755833271,0.28410019833701705,0.1968734986312789,3.894545454545455,0.0763888888888889,0.0,0.003226102683848673,1.5937349067839115
37,0.15,feld_3_regime,0.9444444444444444,1.4941649813886457,0.2512015933867417,0.17399572768583424,4.086,0.06944444444444445,0.0,0.0029554030879610704,1.8672283016255677
37,0.15,feld_4_regime,0.9444444444444444,1.4347855689414828,0.25346398460117725,0.15280914761718123,3.7133333333333334,0.08333333333333333,0.0,0.002906604907206491,1.749843395347781
37,0.15,feld_glatt,0.9444444444444444,1.4341290831924753,0.27101999724903736,0.17345479846680942,4.005714285714285,0.04861111111111111,0.0,0.0030854441332463243,1.9125981741141496
37,0.15,baseline_ungekoppelt,0.9930555555555556,1.8647551412467847,0.3720895136144431,0.119151850395149,4.764,0.034722222222222224,0.0,0.0036077348921305917,2.5340659861469996
37,0.15,baseline_linear_rc,0.9652777777777778,1.4226628773601397,0.24667614998602022,0.05669636722374787,3.341132075471698,0.3680555555555556,0.0,0.002888333111444799,1.9782824279407871
37,0.15,baseline_digital_diffusion,0.5833333333333334,0.27937614724728616,0.1265243742290842,nan,nan,nan,0.0,nan,0.6996336996336994
37,0.15,baseline_rohsignal,0.9930555555555556,1.8388832677906257,0.26892908982135544,nan,nan,nan,0.0,nan,1.824089601261457
37,0.35,feld_2_regime,0.8541666666666666,1.123656670684031,0.416131854450472,0.21873466584701864,3.8366666666666673,0.041666666666666664,0.0,0.003654908495872603,1.727015405347274
37,0.35,feld_3_regime,0.8472222222222222,1.081756566274573,0.38625863603172356,0.18853975384526855,4.084444444444445,0.0625,0.0,0.003350466269941183,1.9923386145602764
37,0.35,feld_4_regime,0.8541666666666666,1.100791158665266,0.38173707060635453,0.16761011214232766,4.010769230769231,0.09027777777777778,0.0,0.003311120781870261,1.8216987260416255
37,0.35,feld_glatt,0.8472222222222222,1.0876041718730824,0.4073658824058879,0.18954821094444027,4.164,0.06944444444444445,0.0,0.003518973470029466,2.037568467385815
37,0.35,baseline_ungekoppelt,0.9097222222222222,1.193919324322961,0.6122984494332071,0.1430651254765541,nan,0.0,0.0,0.004268066451405249,2.7284023786262517
37,0.35,baseline_linear_rc,0.8402777777777778,1.075161844910371,0.3714051016320063,0.06213298065181817,3.631836734693877,0.3402777777777778,0.0,0.0033321345513080535,2.1592456863938057
37,0.35,baseline_digital_diffusion,0.3611111111111111,0.3136486675082238,0.17084333192223636,nan,nan,nan,0.0,nan,0.9062271062271066
37,0.35,baseline_rohsignal,0.9097222222222222,1.2072249821191483,0.4410131569097264,nan,nan,nan,0.0,nan,1.875
37,0.55,feld_2_regime,0.7916666666666666,0.7456464934503534,0.5856802722003085,0.2153961609508943,nan,0.0,0.0,0.004007472728711272,1.6886614628491528
37,0.55,feld_3_regime,0.7916666666666666,0.7358577572697865,0.5389372702993926,0.18288291572563034,4.12,0.006944444444444444,0.0,0.0036878117489822157,1.9978619254826655
37,0.55,feld_4_regime,0.7777777777777778,0.7449410304059298,0.5328641240305071,0.1617972402689983,4.513333333333334,0.041666666666666664,0.0,0.0036414716432068635,1.8463900535705808
37,0.55,feld_glatt,0.7847222222222222,0.7369316034328578,0.5716492261270113,0.1854317289097948,4.72,0.006944444444444444,0.0,0.0038829033461068125,2.0691821248434015
37,0.55,baseline_ungekoppelt,0.8263888888888888,0.7625804919087458,0.8982764447692508,0.16546999993356198,nan,0.0,0.0,0.004967542994603085,2.733472173638824
37,0.55,baseline_linear_rc,0.8194444444444444,0.7251045370080175,0.5263566275555005,0.06353687060638478,3.9846153846153842,0.3611111111111111,0.0,0.003701058352882203,2.2054386596119273
37,0.55,baseline_digital_diffusion,0.3958333333333333,0.3857776991471136,0.20957563800115292,nan,nan,nan,0.0,nan,1.2095238095238088
37,0.55,baseline_rohsignal,0.8333333333333334,0.7567516736842416,0.6459666773870986,nan,nan,nan,0.0,nan,1.875
53,0.15,feld_2_regime,0.9791666666666666,1.4991033109868426,0.2623740721591229,0.19161709581334352,3.3560000000000003,0.06944444444444445,0.0,0.003223775947992049,1.578207268252818
53,0.15,feld_3_regime,0.9791666666666666,1.5703294317720684,0.23799999414500372,0.16994217150331314,3.128,0.06944444444444445,0.0,0.002975006947492195,1.8986881968323452
53,0.15,feld_4_regime,0.9861111111111112,1.4397239286427748,0.2398236620730434,0.153872455227419,3.233846153846154,0.09027777777777778,0.0,0.002922869903567053,1.7191758379863573
53,0.15,feld_glatt,0.9791666666666666,1.4822734182591326,0.2550203838358711,0.17212694107759344,3.0036363636363634,0.0763888888888889,0.0,0.003097725156041432,1.9439120145653175
53,0.15,baseline_ungekoppelt,0.9930555555555556,2.022659590086633,0.35274700118412805,0.11544531579834166,3.825,0.027777777777777776,0.0,0.0036235202818737755,2.68627434245717
53,0.15,baseline_linear_rc,0.9791666666666666,1.4726110417211393,0.23266427652423774,0.0536949270177601,3.5397142857142856,0.4861111111111111,0.0,0.0028894529446186782,2.0353589874874816
53,0.15,baseline_digital_diffusion,0.5416666666666666,0.5458722747783249,0.12111649228865773,nan,nan,nan,0.0,nan,0.8183150183150185
53,0.15,baseline_rohsignal,0.9930555555555556,2.035480857326801,0.25474122124582554,nan,nan,nan,0.0,nan,1.875
53,0.35,feld_2_regime,0.8888888888888888,0.9478598844195744,0.4055836606498438,0.22154806825273954,4.028571428571429,0.04861111111111111,0.0,0.0037727527004237666,1.6365683885276308
53,0.35,feld_3_regime,0.875,0.9179353203584738,0.37724128859208056,0.18946252969821822,4.088571428571429,0.04861111111111111,0.0,0.0034458193600114136,1.845129092573988
53,0.35,feld_4_regime,0.875,0.9074796127873135,0.3737702332201001,0.17502164536641038,3.7066666666666666,0.0625,0.0,0.00343026172773853,1.8250041448959788
53,0.35,feld_glatt,0.8888888888888888,0.9217116016319087,0.39863203748325876,0.19563796413230986,3.715,0.05555555555555555,0.0,0.0036300397878533315,2.0213826510858035
53,0.35,baseline_ungekoppelt,0.9444444444444444,0.9845480803390521,0.6199624601196697,0.14129968501133167,nan,0.0,0.0,0.004382057192051679,2.705966005071518
53,0.35,baseline_linear_rc,0.8958333333333334,0.9200080383669347,0.3636548687062702,0.06140808617524954,3.6644000000000005,0.3472222222222222,0.0,0.0034365034359264924,2.103611302069597
53,0.35,baseline_digital_diffusion,0.4791666666666667,0.32568769839828243,0.14962160775834293,nan,nan,nan,0.0,nan,0.9018315018315022
53,0.35,baseline_rohsignal,0.9375,0.9896489847424425,0.44709358381488257,nan,nan,nan,0.0,nan,1.875
53,0.55,feld_2_regime,0.7291666666666666,0.7585954073021268,0.5794214973884958,0.20896615989848627,4.24,0.013888888888888888,0.0,0.004014657058677964,1.7229521270507853
53,0.55,feld_3_regime,0.7291666666666666,0.73878026266715,0.5375759569945462,0.1801106067067357,4.3999999999999995,0.020833333333333332,0.0,0.0036942653374599536,2.0270412910633158
53,0.55,feld_4_regime,0.7222222222222222,0.7243452286765352,0.5338894489356125,0.16673667533818254,4.306666666666667,0.041666666666666664,0.0,0.0036744065592916853,1.9844839935768415
53,0.55,feld_glatt,0.7361111111111112,0.7211479490856736,0.5743107794526766,0.18692530486661627,4.220000000000001,0.013888888888888888,0.0,0.003890199757896971,2.052845527072889
53,0.55,baseline_ungekoppelt,0.7777777777777778,0.7354137238853851,0.9051216901778822,0.16390367387959837,nan,0.0,0.0,0.0049952215849909855,2.751948813293492
53,0.55,baseline_linear_rc,0.7152777777777778,0.6872672308701653,0.5335413648894651,0.060203772536593876,3.9934426229508198,0.4236111111111111,0.0,0.0036974195383079533,2.333010230136478
53,0.55,baseline_digital_diffusion,0.4097222222222222,0.5366628755056501,0.2060668952695946,nan,nan,nan,0.0,nan,0.9750915750915752
53,0.55,baseline_rohsignal,0.7847222222222222,0.742359652785689,0.652205253303267,nan,nan,nan,0.0,nan,1.875
71,0.15,feld_2_regime,0.9652777777777778,1.7105744712848265,0.2544441704691997,0.20865773638763335,3.735555555555556,0.0625,0.0,0.0032792881579176217,1.5818911762028882
71,0.15,feld_3_regime,0.9583333333333334,1.7951643534272448,0.22447350662415538,0.18045546698575188,3.185,0.05555555555555555,0.0,0.0030125367928731887,1.8122989102204208
71,0.15,feld_4_regime,0.9722222222222222,1.7140202149100887,0.22603697353099078,0.16712138279135225,3.7980000000000005,0.06944444444444445,0.0,0.0029574811373200374,1.6611056695153958
71,0.15,feld_glatt,0.9652777777777778,1.6905085140477596,0.24285939569774292,0.18216204736762853,3.3825000000000003,0.05555555555555555,0.0,0.00314549414467629,1.9187310460929365
71,0.15,baseline_ungekoppelt,1.0,2.0003006615236543,0.34980135863946105,0.10749868482016521,4.315,0.027777777777777776,0.0,0.003647203933784875,2.503242820235646
71,0.15,baseline_linear_rc,0.9722222222222222,1.6886701064820695,0.22177752217985572,0.0561704580802852,3.4701818181818185,0.3819444444444444,0.0,0.0029650418404172166,1.972974187820322
71,0.15,baseline_digital_diffusion,0.5416666666666666,0.3826771640129863,0.10515732499372787,nan,nan,nan,0.0,nan,0.800732600732601
71,0.15,baseline_rohsignal,1.0,2.0192361033420925,0.25485305966125554,nan,nan,nan,0.0,nan,1.875
71,0.35,feld_2_regime,0.9166666666666666,0.8756097815873175,0.4187574546878402,0.22536853633261966,4.473333333333334,0.020833333333333332,0.0,0.003718237664199553,1.6114454101963485
71,0.35,feld_3_regime,0.8958333333333334,0.866229423908285,0.3864586236870949,0.18991389801274522,4.16,0.020833333333333332,0.0,0.0033989649187657167,1.8065770661014984
71,0.35,feld_4_regime,0.9027777777777778,0.8567373670118884,0.38775311668630075,0.178710636040843,4.4,0.027777777777777776,0.0,0.0033822208786102033,1.7717708813049031
71,0.35,feld_glatt,0.9097222222222222,0.8445437275745605,0.4103166548615279,0.19551300110917041,4.24,0.027777777777777776,0.0,0.003580209871595881,2.0122513685866807
71,0.35,baseline_ungekoppelt,0.9861111111111112,1.2130738736199176,0.6042387705565385,0.12955899455906292,nan,0.0,0.0,0.004328490232822771,2.652791375419191
71,0.35,baseline_linear_rc,0.9444444444444444,0.8640560799072299,0.3744072908432909,0.061153901691496,3.7025000000000006,0.3888888888888889,0.0,0.0034071841506148463,2.0233692830798167
71,0.35,baseline_digital_diffusion,0.4583333333333333,0.48430379862977185,0.15886287147915848,nan,nan,nan,0.0,nan,0.9413919413919416
71,0.35,baseline_rohsignal,0.9861111111111112,1.2114730507954883,0.4411574516322274,nan,nan,nan,0.0,nan,1.875
71,0.55,feld_2_regime,0.7361111111111112,0.6579825873574815,0.5759737808670004,0.2117588604281271,4.36,0.034722222222222224,0.0,0.004085500411165491,1.6990572702929916
71,0.55,feld_3_regime,0.7430555555555556,0.6599668542972569,0.5308346964237424,0.1787526190861042,4.5600000000000005,0.020833333333333332,0.0,0.003758234941107665,2.02746136595796
71,0.55,feld_4_regime,0.7291666666666666,0.6676833056544736,0.526829152088526,0.16877336098999254,4.35,0.027777777777777776,0.0,0.0037245821077213025,1.909826352138932
71,0.55,feld_glatt,0.7361111111111112,0.6415108410496275,0.566502430161478,0.18686008224546974,4.51,0.027777777777777776,0.0,0.00395962018843536,2.0812113275631092
71,0.55,baseline_ungekoppelt,0.8055555555555556,0.7163158083529969,0.8947634365460491,0.15382849711760255,nan,0.0,0.0,0.005105579170976794,2.670840686909321
71,0.55,baseline_linear_rc,0.75,0.6436862364566152,0.5241137483351516,0.06009270345887948,3.930666666666667,0.4166666666666667,0.0,0.0037809955466949633,2.249413057113086
71,0.55,baseline_digital_diffusion,0.4513888888888889,0.3754216946067194,0.20697234242088308,nan,nan,nan,0.0,nan,0.9516483516483518
71,0.55,baseline_rohsignal,0.8055555555555556,0.7296744182740816,0.6512832428852107,nan,nan,nan,0.0,nan,1.875
