task,seed,noise_sigma,model,accuracy,separability_ratio,repeatability_rmse
zeitskalen,401,0.35,adaptation_r0.9_b0.75_a1,0.4875,0.2827961116359764,0.047091048858944405
zeitskalen,401,0.35,adaptation_r0.9_b1_a0.5,0.49583333333333335,0.2888906798122423,0.04455936149619608
zeitskalen,401,0.35,adaptation_r0.9_b1_a1,0.49583333333333335,0.28889666128082137,0.04455818263875566
zeitskalen,401,0.35,adaptation_r1.2_b0.25_a0.5,0.4791666666666667,0.2803835452233542,0.0505314836793459
zeitskalen,401,0.35,adaptation_r1.2_b0.25_a1,0.4791666666666667,0.2804829641987508,0.05051149168691273
zeitskalen,401,0.35,adaptation_r1.2_b0.5_a0.5,0.48333333333333334,0.2788605401145575,0.048434245916959426
zeitskalen,401,0.35,adaptation_r1.2_b0.5_a1,0.48333333333333334,0.27909245387409326,0.048388379538308796
zeitskalen,401,0.35,adaptation_r1.2_b0.75_a0.5,0.49166666666666664,0.2844882983482705,0.04587605693864678
zeitskalen,401,0.35,adaptation_r1.2_b0.75_a1,0.49166666666666664,0.2849125952111065,0.04578649231012368
zeitskalen,401,0.35,adaptation_r1.2_b1_a0.5,0.5041666666666667,0.286627949918015,0.04246026879516702
zeitskalen,401,0.35,adaptation_r1.2_b1_a1,0.5041666666666667,0.2872438344563785,0.042365918064347176
zeitskalen,401,0.55,baseline_ein_zustand,0.4166666666666667,0.3376387203123716,0.04923365238817002
zeitskalen,401,0.55,adaptation_r0.6_b0.25_a0.5,0.425,0.3416653385809305,0.04831644355884762
zeitskalen,401,0.55,adaptation_r0.6_b0.25_a1,0.425,0.3416653385809305,0.04831644355884762
zeitskalen,401,0.55,adaptation_r0.6_b0.5_a0.5,0.42916666666666664,0.34665645276166085,0.04748231478301258
zeitskalen,401,0.55,adaptation_r0.6_b0.5_a1,0.42916666666666664,0.34665645276166085,0.04748231478301258
zeitskalen,401,0.55,adaptation_r0.6_b0.75_a0.5,0.44166666666666665,0.35450482351595464,0.04667484757490002
zeitskalen,401,0.55,adaptation_r0.6_b1_a0.5,0.45,0.36626956203767935,0.045785425918181855
zeitskalen,401,0.55,adaptation_r0.9_b0.25_a0.5,0.425,0.3413818113390062,0.04798768108569452
zeitskalen,401,0.55,adaptation_r0.9_b0.25_a1,0.425,0.3414076693131588,0.047983741350208914
zeitskalen,401,0.55,adaptation_r0.9_b0.5_a0.5,0.43333333333333335,0.3472612106200335,0.04682542389309243
zeitskalen,401,0.55,adaptation_r0.9_b0.5_a1,0.43333333333333335,0.3473066307014674,0.04681880245840766
zeitskalen,401,0.55,adaptation_r0.9_b0.75_a0.5,0.44583333333333336,0.3594955726978857,0.04564910447057478
zeitskalen,401,0.55,adaptation_r0.9_b0.75_a1,0.44583333333333336,0.3595624179288539,0.045639571870080116
zeitskalen,401,0.55,adaptation_r0.9_b1_a0.5,0.4583333333333333,0.3819229354776156,0.043822855537642036
zeitskalen,401,0.55,adaptation_r0.9_b1_a1,0.4583333333333333,0.3819884949945079,0.043813934313028075
zeitskalen,401,0.55,adaptation_r1.2_b0.25_a0.5,0.425,0.34004917848047156,0.04772325390163844
zeitskalen,401,0.55,adaptation_r1.2_b0.25_a1,0.425,0.34020183824288525,0.047699850732572324
zeitskalen,401,0.55,adaptation_r1.2_b0.5_a0.5,0.44166666666666665,0.3466881218969569,0.0462690005124433
zeitskalen,401,0.55,adaptation_r1.2_b0.5_a1,0.44166666666666665,0.3469324905225631,0.04623375022504968
zeitskalen,401,0.55,adaptation_r1.2_b0.75_a0.5,0.4625,0.36371292375689107,0.04457962700387292
zeitskalen,401,0.55,adaptation_r1.2_b0.75_a1,0.4625,0.36396260082030407,0.04454785935743468
zeitskalen,401,0.55,adaptation_r1.2_b1_a0.5,0.4666666666666667,0.39476076213396255,0.041959569984669494
zeitskalen,401,0.55,adaptation_r1.2_b1_a1,0.4666666666666667,0.39489466511830723,0.04193665920186333
zeitskalen,431,0.15,baseline_ein_zustand,0.475,0.3446518807760679,0.05242464790088903
zeitskalen,431,0.15,adaptation_r0.6_b0.25_a0.5,0.4875,0.34380984250217445,0.051627519735709594
zeitskalen,431,0.15,adaptation_r0.6_b0.25_a1,0.4875,0.34380984250217445,0.051627519735709594
zeitskalen,431,0.15,adaptation_r0.6_b0.5_a0.5,0.48333333333333334,0.3412014792035835,0.050897414390408874
zeitskalen,431,0.15,adaptation_r0.6_b0.5_a1,0.48333333333333334,0.3412014792035835,0.050897414390408874
zeitskalen,431,0.15,adaptation_r0.6_b0.75_a0.5,0.49583333333333335,0.34006137387191876,0.05011567874408874
zeitskalen,431,0.15,adaptation_r0.6_b1_a0.5,0.5,0.3381324809453683,0.04892349907142452
zeitskalen,431,0.15,adaptation_r0.9_b0.25_a0.5,0.4875,0.34263688068059395,0.05135294633174453
zeitskalen,431,0.15,adaptation_r0.9_b0.25_a1,0.4875,0.34266100444231273,0.05134804866275739
zeitskalen,431,0.15,adaptation_r0.9_b0.5_a0.5,0.5041666666666667,0.3399576937178049,0.05038488108143181
zeitskalen,431,0.15,adaptation_r0.9_b0.5_a1,0.5041666666666667,0.3400077273327045,0.05037475272755206
zeitskalen,431,0.15,adaptation_r0.9_b0.75_a0.5,0.5041666666666667,0.3356262271718204,0.048999034487624056
zeitskalen,431,0.15,adaptation_r0.9_b0.75_a1,0.5041666666666667,0.3357076958110401,0.048983274184164934
zeitskalen,431,0.15,adaptation_r0.9_b1_a0.5,0.49583333333333335,0.33483952500694397,0.04683669304161768
zeitskalen,431,0.15,adaptation_r0.9_b1_a1,0.49583333333333335,0.3349460214488213,0.046817541008748714
zeitskalen,431,0.15,adaptation_r1.2_b0.25_a0.5,0.4875,0.3414299388921228,0.05116662992626078
zeitskalen,431,0.15,adaptation_r1.2_b0.25_a1,0.4875,0.3416869317449215,0.0511208661801457
zeitskalen,431,0.15,adaptation_r1.2_b0.5_a0.5,0.5,0.3374632698697044,0.050008794139396094
zeitskalen,431,0.15,adaptation_r1.2_b0.5_a1,0.5,0.3380177728258106,0.04990771045027693
zeitskalen,431,0.15,adaptation_r1.2_b0.75_a0.5,0.49583333333333335,0.3304580131397739,0.04798249538609455
zeitskalen,431,0.15,adaptation_r1.2_b0.75_a1,0.49583333333333335,0.33141356370431435,0.047816392415722046
zeitskalen,431,0.15,adaptation_r1.2_b1_a0.5,0.45416666666666666,0.33595622639720263,0.04470570374994048
zeitskalen,431,0.15,adaptation_r1.2_b1_a1,0.45416666666666666,0.33694175112229885,0.0445588868664032
zeitskalen,431,0.35,baseline_ein_zustand,0.45416666666666666,0.28600157527854525,0.05132080632701726
zeitskalen,431,0.35,adaptation_r0.6_b0.25_a0.5,0.45416666666666666,0.2645698340465434,0.050332851332098964
zeitskalen,431,0.35,adaptation_r0.6_b0.25_a1,0.45416666666666666,0.2645698340465434,0.050332851332098964
zeitskalen,431,0.35,adaptation_r0.6_b0.5_a0.5,0.4625,0.24421880248086086,0.04932373377200762
zeitskalen,431,0.35,adaptation_r0.6_b0.5_a1,0.4625,0.24421880248086086,0.04932373377200762
zeitskalen,431,0.35,adaptation_r0.6_b0.75_a0.5,0.4583333333333333,0.2275228825683192,0.0482814788981156
zeitskalen,431,0.35,adaptation_r0.6_b1_a0.5,0.45,0.2176658876275136,0.046989939084407566
zeitskalen,431,0.35,adaptation_r0.9_b0.25_a0.5,0.45416666666666666,0.2584814716303763,0.04997756559079472
zeitskalen,431,0.35,adaptation_r0.9_b0.25_a1,0.45416666666666666,0.25851532443758474,0.04997368640811313
zeitskalen,431,0.35,adaptation_r0.9_b0.5_a0.5,0.4666666666666667,0.23372742114003317,0.04858751221688172
zeitskalen,431,0.35,adaptation_r0.9_b0.5_a1,0.4666666666666667,0.23379212458396967,0.04857935928490221
zeitskalen,431,0.35,adaptation_r0.9_b0.75_a0.5,0.45,0.21882257703785155,0.04695557020082573
zeitskalen,431,0.35,adaptation_r0.9_b0.75_a1,0.45,0.2189255537889637,0.046940813280008965
zeitskalen,431,0.35,adaptation_r0.9_b1_a0.5,0.4583333333333333,0.21527546314968257,0.044547963951820806
zeitskalen,431,0.35,adaptation_r0.9_b1_a1,0.4583333333333333,0.21541046187746324,0.04453044276998053
zeitskalen,431,0.35,adaptation_r1.2_b0.25_a0.5,0.4583333333333333,0.2540553385546779,0.04973033558240504
zeitskalen,431,0.35,adaptation_r1.2_b0.25_a1,0.4583333333333333,0.2543947616061803,0.04968310524422412
zeitskalen,431,0.35,adaptation_r1.2_b0.5_a0.5,0.4583333333333333,0.22772084099510467,0.048044568152411975
zeitskalen,431,0.35,adaptation_r1.2_b0.5_a1,0.4625,0.2284050806844724,0.04793480212686838
zeitskalen,431,0.35,adaptation_r1.2_b0.75_a0.5,0.45,0.2142315436483888,0.045878663476304135
zeitskalen,431,0.35,adaptation_r1.2_b0.75_a1,0.4583333333333333,0.2154428973863037,0.045663414262831534
zeitskalen,431,0.35,adaptation_r1.2_b1_a0.5,0.4583333333333333,0.22336533931031816,0.04239638866228368
zeitskalen,431,0.35,adaptation_r1.2_b1_a1,0.4583333333333333,0.22465855635780724,0.04223032110005032
zeitskalen,431,0.55,baseline_ein_zustand,0.3875,0.24293820091712146,0.0495594590063388
zeitskalen,431,0.55,adaptation_r0.6_b0.25_a0.5,0.4125,0.24624260088262706,0.04822739105898684
zeitskalen,431,0.55,adaptation_r0.6_b0.25_a1,0.4125,0.24624260088262706,0.04822739105898684
zeitskalen,431,0.55,adaptation_r0.6_b0.5_a0.5,0.4,0.2512652279962789,0.04699869844459446
zeitskalen,431,0.55,adaptation_r0.6_b0.5_a1,0.4,0.2512652279962789,0.04699869844459446
zeitskalen,431,0.55,adaptation_r0.6_b0.75_a0.5,0.3958333333333333,0.2594198961680858,0.04586362798451012
zeitskalen,431,0.55,adaptation_r0.6_b1_a0.5,0.38333333333333336,0.2733741614303623,0.0446990636968703
zeitskalen,431,0.55,adaptation_r0.9_b0.25_a0.5,0.4083333333333333,0.24745313865035148,0.04774602619164541
zeitskalen,431,0.55,adaptation_r0.9_b0.25_a1,0.4083333333333333,0.24745400732171455,0.04774585716294187
zeitskalen,431,0.55,adaptation_r0.9_b0.5_a0.5,0.4041666666666667,0.2548181042447921,0.046093418462376426
zeitskalen,431,0.55,adaptation_r0.9_b0.5_a1,0.4041666666666667,0.2548198614727585,0.046093099300040796
zeitskalen,431,0.55,adaptation_r0.9_b0.75_a0.5,0.3958333333333333,0.26967490604276917,0.0445224659285634
zeitskalen,431,0.55,adaptation_r0.9_b0.75_a1,0.3958333333333333,0.2696774888703266,0.04452204172494537
zeitskalen,431,0.55,adaptation_r0.9_b1_a0.5,0.36666666666666664,0.2948084344161997,0.0425715452997407
zeitskalen,431,0.55,adaptation_r0.9_b1_a1,0.36666666666666664,0.2948118693840449,0.0425710565948095
zeitskalen,431,0.55,adaptation_r1.2_b0.25_a0.5,0.4041666666666667,0.24828051210238677,0.047357471147494196
zeitskalen,431,0.55,adaptation_r1.2_b0.25_a1,0.4041666666666667,0.2483357360890718,0.04734825529563127
zeitskalen,431,0.55,adaptation_r1.2_b0.5_a0.5,0.3958333333333333,0.25780936652465103,0.04534223094715331
zeitskalen,431,0.55,adaptation_r1.2_b0.5_a1,0.3958333333333333,0.2579305052376196,0.045322792098949384
zeitskalen,431,0.55,adaptation_r1.2_b0.75_a0.5,0.375,0.27737490499425765,0.04328414614383238
zeitskalen,431,0.55,adaptation_r1.2_b0.75_a1,0.375,0.2775999034689224,0.04325185844452933
zeitskalen,431,0.55,adaptation_r1.2_b1_a0.5,0.38333333333333336,0.3152072621162616,0.04077019329909364
zeitskalen,431,0.55,adaptation_r1.2_b1_a1,0.38333333333333336,0.31530469860185834,0.04075731616338918
zeitskalen,463,0.15,baseline_ein_zustand,0.49166666666666664,0.25607007737656345,0.04505396690974343
zeitskalen,463,0.15,adaptation_r0.6_b0.25_a0.5,0.49583333333333335,0.25799239849778605,0.04418158657976401
zeitskalen,463,0.15,adaptation_r0.6_b0.25_a1,0.49583333333333335,0.25799239849778605,0.04418158657976401
zeitskalen,463,0.15,adaptation_r0.6_b0.5_a0.5,0.5083333333333333,0.2647143756731163,0.04333216460944368
zeitskalen,463,0.15,adaptation_r0.6_b0.5_a1,0.5083333333333333,0.2647143756731163,0.04333216460944368
zeitskalen,463,0.15,adaptation_r0.6_b0.75_a0.5,0.5125,0.2751329558682974,0.04244513887382712
zeitskalen,463,0.15,adaptation_r0.6_b1_a0.5,0.5125,0.2880429819513757,0.0410809371508286
zeitskalen,463,0.15,adaptation_r0.9_b0.25_a0.5,0.5041666666666667,0.25923537461992346,0.0438780941115281
zeitskalen,463,0.15,adaptation_r0.9_b0.25_a1,0.5041666666666667,0.2592364143444408,0.043877741160725174
zeitskalen,463,0.15,adaptation_r0.9_b0.5_a0.5,0.5125,0.2713689834850008,0.042709147955276784
zeitskalen,463,0.15,adaptation_r0.9_b0.5_a1,0.5125,0.2713713308936248,0.042708435992880156
zeitskalen,463,0.15,adaptation_r0.9_b0.75_a0.5,0.5125,0.2894473683327887,0.041126332380373214
zeitskalen,463,0.15,adaptation_r0.9_b0.75_a1,0.5125,0.28945149468185866,0.04112524926426426
zeitskalen,463,0.15,adaptation_r0.9_b1_a0.5,0.525,0.2966107522786099,0.03841995369815756
zeitskalen,463,0.15,adaptation_r0.9_b1_a1,0.525,0.2966171610940361,0.03841847600532946
zeitskalen,463,0.15,adaptation_r1.2_b0.25_a0.5,0.49583333333333335,0.26054524624455316,0.043652601441757956
zeitskalen,463,0.15,adaptation_r1.2_b0.25_a1,0.49583333333333335,0.2606327111014846,0.04362935412918638
zeitskalen,463,0.15,adaptation_r1.2_b0.5_a0.5,0.49166666666666664,0.2768585541589687,0.04220148435101915
zeitskalen,463,0.15,adaptation_r1.2_b0.5_a1,0.49166666666666664,0.2770711379329751,0.04214848544603594
zeitskalen,463,0.15,adaptation_r1.2_b0.75_a0.5,0.5333333333333333,0.30027387267687583,0.03982460448693114
zeitskalen,463,0.15,adaptation_r1.2_b0.75_a1,0.5333333333333333,0.30070533465585897,0.03973165254863436
zeitskalen,463,0.15,adaptation_r1.2_b1_a0.5,0.5458333333333333,0.2860965144171815,0.036410952136907426
zeitskalen,463,0.15,adaptation_r1.2_b1_a1,0.5458333333333333,0.28637673152057747,0.03635418707541761
zeitskalen,463,0.35,baseline_ein_zustand,0.4791666666666667,0.3955680030566355,0.046345885272293365
zeitskalen,463,0.35,adaptation_r0.6_b0.25_a0.5,0.48333333333333334,0.39849028705557377,0.04526095511627761
zeitskalen,463,0.35,adaptation_r0.6_b0.25_a1,0.48333333333333334,0.39849034154109086,0.04526094750797341
zeitskalen,463,0.35,adaptation_r0.6_b0.5_a0.5,0.475,0.3896662156341321,0.04431780771536599
zeitskalen,463,0.35,adaptation_r0.6_b0.5_a1,0.475,0.3896663206712291,0.04431779342486483
zeitskalen,463,0.35,adaptation_r0.6_b0.75_a0.5,0.475,0.379873315320362,0.043531014370537476
zeitskalen,463,0.35,adaptation_r0.6_b1_a0.5,0.4666666666666667,0.36834872777833594,0.04283973331129169
zeitskalen,463,0.35,adaptation_r0.9_b0.25_a0.5,0.48333333333333334,0.39622091452890595,0.04485875356868537
zeitskalen,463,0.35,adaptation_r0.9_b0.25_a1,0.48333333333333334,0.39624696386073793,0.04485500984020585
zeitskalen,463,0.35,adaptation_r0.9_b0.5_a0.5,0.4708333333333333,0.3846405762111354,0.0436102025644471
zeitskalen,463,0.35,adaptation_r0.9_b0.5_a1,0.4708333333333333,0.38469091634837127,0.04360318145777061
zeitskalen,463,0.35,adaptation_r0.9_b0.75_a0.5,0.4583333333333333,0.3696899094050638,0.042565836210444255
zeitskalen,463,0.35,adaptation_r0.9_b0.75_a1,0.4583333333333333,0.3697597881967906,0.04255634143679107
zeitskalen,463,0.35,adaptation_r0.9_b1_a0.5,0.4583333333333333,0.33880164252559475,0.04154146973036996
zeitskalen,463,0.35,adaptation_r0.9_b1_a1,0.4583333333333333,0.33887897680155404,0.04153075602028215
zeitskalen,463,0.35,adaptation_r1.2_b0.25_a0.5,0.48333333333333334,0.394711248058331,0.04453421936267867
zeitskalen,463,0.35,adaptation_r1.2_b0.25_a1,0.48333333333333334,0.394959723409476,0.04450717317323542
zeitskalen,463,0.35,adaptation_r1.2_b0.5_a0.5,0.475,0.3802145234657137,0.04303119476658077
zeitskalen,463,0.35,adaptation_r1.2_b0.5_a1,0.475,0.3807828529698007,0.042972178452944675
zeitskalen,463,0.35,adaptation_r1.2_b0.75_a0.5,0.4666666666666667,0.3609083357615245,0.04175030144160015
zeitskalen,463,0.35,adaptation_r1.2_b0.75_a1,0.4666666666666667,0.36172108163977146,0.04165797345397616
zeitskalen,463,0.35,adaptation_r1.2_b1_a0.5,0.45416666666666666,0.32801919498021465,0.04047214449918795
zeitskalen,463,0.35,adaptation_r1.2_b1_a1,0.45416666666666666,0.32854301588149826,0.040415209553153315
zeitskalen,463,0.55,baseline_ein_zustand,0.4166666666666667,0.3576289668045986,0.04952396415244926
zeitskalen,463,0.55,adaptation_r0.6_b0.25_a0.5,0.425,0.35712858424327243,0.048189244110776505
zeitskalen,463,0.55,adaptation_r0.6_b0.25_a1,0.425,0.35712858424327243,0.048189244110776505
zeitskalen,463,0.55,adaptation_r0.6_b0.5_a0.5,0.42083333333333334,0.34596915418821017,0.046902117227247055
zeitskalen,463,0.55,adaptation_r0.6_b0.5_a1,0.42083333333333334,0.34596915418821017,0.046902117227247055
zeitskalen,463,0.55,adaptation_r0.6_b0.75_a0.5,0.4083333333333333,0.3296044413327937,0.04558569030191283
zeitskalen,463,0.55,adaptation_r0.6_b1_a0.5,0.4083333333333333,0.32627491156038363,0.0440900238619486
zeitskalen,463,0.55,adaptation_r0.9_b0.25_a0.5,0.425,0.3568302021907084,0.04769388979377306
zeitskalen,463,0.55,adaptation_r0.9_b0.25_a1,0.425,0.3568424041333734,0.047692344180462524
zeitskalen,463,0.55,adaptation_r0.9_b0.5_a0.5,0.4166666666666667,0.3359501586155427,0.045888679356013935
zeitskalen,463,0.55,adaptation_r0.9_b0.5_a1,0.4166666666666667,0.3359726609263034,0.04588578386321593
zeitskalen,463,0.55,adaptation_r0.9_b0.75_a0.5,0.4083333333333333,0.3229215178501085,0.04396396086345122
zeitskalen,463,0.55,adaptation_r0.9_b0.75_a1,0.4083333333333333,0.3229538194380227,0.04395982736706588
zeitskalen,463,0.55,adaptation_r0.9_b1_a0.5,0.4125,0.3440853840090994,0.04142573858285474
zeitskalen,463,0.55,adaptation_r0.9_b1_a1,0.4125,0.34412019245546227,0.04142210439237631
zeitskalen,463,0.55,adaptation_r1.2_b0.25_a0.5,0.42916666666666664,0.3563735333855305,0.04729679695793954
zeitskalen,463,0.55,adaptation_r1.2_b0.25_a1,0.42916666666666664,0.3565270938048078,0.04727661221027571
zeitskalen,463,0.55,adaptation_r1.2_b0.5_a0.5,0.4166666666666667,0.32901763647932025,0.0450553603563084
zeitskalen,463,0.55,adaptation_r1.2_b0.5_a1,0.4166666666666667,0.3293101567550131,0.045013647083315046
zeitskalen,463,0.55,adaptation_r1.2_b0.75_a0.5,0.4041666666666667,0.3233271701220398,0.04249741880000441
zeitskalen,463,0.55,adaptation_r1.2_b0.75_a1,0.4041666666666667,0.3237659431254512,0.04243504749100826
zeitskalen,463,0.55,adaptation_r1.2_b1_a0.5,0.4083333333333333,0.36635487345074097,0.039528759211865765
zeitskalen,463,0.55,adaptation_r1.2_b1_a1,0.4083333333333333,0.36680725535738146,0.039484952579737186
adaptation,401,0.15,baseline_ein_zustand,0.8625,0.3433409151313256,0.03473962526719579
adaptation,401,0.15,adaptation_r0.6_b0.25_a0.5,0.8625,0.3441244059452122,0.033405921000498245
adaptation,401,0.15,adaptation_r0.6_b0.25_a1,0.8625,0.3441244059452122,0.033405921000498245
adaptation,401,0.15,adaptation_r0.6_b0.5_a0.5,0.8625,0.3458644185324976,0.03205037549738091
adaptation,401,0.15,adaptation_r0.6_b0.5_a1,0.8625,0.3458644185324976,0.03205037549738091
adaptation,401,0.15,adaptation_r0.6_b0.75_a0.5,0.8625,0.35035867711703866,0.030714043272561782
adaptation,401,0.15,adaptation_r0.6_b1_a0.5,0.875,0.35692853199642127,0.02918160394173179
adaptation,401,0.15,adaptation_r0.9_b0.25_a0.5,0.8625,0.34416278846537895,0.03294859201245582
adaptation,401,0.15,adaptation_r0.9_b0.25_a1,0.8625,0.34419737779370213,0.03294160809878268
adaptation,401,0.15,adaptation_r0.9_b0.5_a0.5,0.8625,0.3474168486545708,0.03114256400854965
adaptation,401,0.15,adaptation_r0.9_b0.5_a1,0.8625,0.3475078950733676,0.0311245263865019
adaptation,401,0.15,adaptation_r0.9_b0.75_a0.5,0.8708333333333333,0.353857694241117,0.029263412950598606
adaptation,401,0.15,adaptation_r0.9_b0.75_a1,0.8708333333333333,0.3540440459186051,0.02922868861161564
adaptation,401,0.15,adaptation_r0.9_b1_a0.5,0.8916666666666667,0.35676730495524045,0.026816363553593046
adaptation,401,0.15,adaptation_r0.9_b1_a1,0.8916666666666667,0.3569603467135808,0.02678780770077774
adaptation,401,0.15,adaptation_r1.2_b0.25_a0.5,0.8625,0.3435672225111284,0.03265949269165677
adaptation,401,0.15,adaptation_r1.2_b0.25_a1,0.8625,0.3440879155057594,0.032570368420425926
adaptation,401,0.15,adaptation_r1.2_b0.5_a0.5,0.8625,0.34717025242467886,0.030611201255379063
adaptation,401,0.15,adaptation_r1.2_b0.5_a1,0.8625,0.34831975943044446,0.030400038944632134
adaptation,401,0.15,adaptation_r1.2_b0.75_a0.5,0.8833333333333333,0.3515521866845948,0.02827417649297176
adaptation,401,0.15,adaptation_r1.2_b0.75_a1,0.8833333333333333,0.35371782502846094,0.027912553906003654
adaptation,401,0.15,adaptation_r1.2_b1_a0.5,0.8666666666666667,0.33781537793821725,0.025559442560548467
adaptation,401,0.15,adaptation_r1.2_b1_a1,0.8666666666666667,0.3394570585840363,0.02536888266588628
adaptation,401,0.35,baseline_ein_zustand,0.7833333333333333,0.392835338123663,0.04111049066827234
adaptation,401,0.35,adaptation_r0.6_b0.25_a0.5,0.7875,0.3743913559961472,0.04034344077900886
adaptation,401,0.35,adaptation_r0.6_b0.25_a1,0.7875,0.3743913559961472,0.04034344077900886
adaptation,401,0.35,adaptation_r0.6_b0.5_a0.5,0.7958333333333333,0.3568764866518844,0.039738862238473845
adaptation,401,0.35,adaptation_r0.6_b0.5_a1,0.7958333333333333,0.3568764866518844,0.039738862238473845
adaptation,401,0.35,adaptation_r0.6_b0.75_a0.5,0.7875,0.34397717111453263,0.039070996227586
adaptation,401,0.35,adaptation_r0.6_b1_a0.5,0.8,0.34086008111951843,0.0378254520936687
adaptation,401,0.35,adaptation_r0.9_b0.25_a0.5,0.7875,0.36857543485007743,0.04007221603284746
adaptation,401,0.35,adaptation_r0.9_b0.25_a1,0.7875,0.36867415772668977,0.04005597326195174
adaptation,401,0.35,adaptation_r0.9_b0.5_a0.5,0.8041666666666667,0.34679731452101653,0.03926178612083078
adaptation,401,0.35,adaptation_r0.9_b0.5_a1,0.8041666666666667,0.3470171056437032,0.03922199331271281
adaptation,401,0.35,adaptation_r0.9_b0.75_a0.5,0.8,0.337641861521809,0.03792948705741484
adaptation,401,0.35,adaptation_r0.9_b0.75_a1,0.8,0.33807920599857194,0.037849723338114094
adaptation,401,0.35,adaptation_r0.9_b1_a0.5,0.8166666666666667,0.3406409324321749,0.03573858148252077
adaptation,401,0.35,adaptation_r0.9_b1_a1,0.8166666666666667,0.34107161393456625,0.0356789250004034
adaptation,401,0.35,adaptation_r1.2_b0.25_a0.5,0.7875,0.36359777635586965,0.03991865632410115
adaptation,401,0.35,adaptation_r1.2_b0.25_a1,0.7875,0.3644462282543596,0.03980369641920683
adaptation,401,0.35,adaptation_r1.2_b0.5_a0.5,0.7958333333333333,0.3394074550835468,0.03898906915585861
adaptation,401,0.35,adaptation_r1.2_b0.5_a1,0.7958333333333333,0.3413690730068416,0.038697989416200076
adaptation,401,0.35,adaptation_r1.2_b0.75_a0.5,0.8166666666666667,0.33263223919511975,0.0371210460406964
adaptation,401,0.35,adaptation_r1.2_b0.75_a1,0.8166666666666667,0.33617863908804035,0.036616813514962265
adaptation,401,0.35,adaptation_r1.2_b1_a0.5,0.8416666666666667,0.32967105935586544,0.034625116030171196
adaptation,401,0.35,adaptation_r1.2_b1_a1,0.8416666666666667,0.3300719658000946,0.034549920408084175
adaptation,401,0.55,baseline_ein_zustand,0.8375,0.3775827530043198,0.044453357761312984
adaptation,401,0.55,adaptation_r0.6_b0.25_a0.5,0.8333333333333334,0.39907100691769937,0.04321509988214915
adaptation,401,0.55,adaptation_r0.6_b0.25_a1,0.8333333333333334,0.39907100691769937,0.04321509988214915
adaptation,401,0.55,adaptation_r0.6_b0.5_a0.5,0.8333333333333334,0.42583910407853953,0.042027462928336264
adaptation,401,0.55,adaptation_r0.6_b0.5_a1,0.8333333333333334,0.42583910407853953,0.042027462928336264
adaptation,401,0.55,adaptation_r0.6_b0.75_a0.5,0.8375,0.4587468410221934,0.04086270441525296
adaptation,401,0.55,adaptation_r0.6_b1_a0.5,0.8333333333333334,0.501093929318579,0.0395567268896919
adaptation,401,0.55,adaptation_r0.9_b0.25_a0.5,0.8333333333333334,0.406101371964098,0.04277531295084948
adaptation,401,0.55,adaptation_r0.9_b0.25_a1,0.8333333333333334,0.40617169030438355,0.04276704926529551
adaptation,401,0.55,adaptation_r0.9_b0.5_a0.5,0.8375,0.44338435696859063,0.041187845706837006
adaptation,401,0.55,adaptation_r0.9_b0.5_a1,0.8375,0.44355173029739814,0.0411697098457108
adaptation,401,0.55,adaptation_r0.9_b0.75_a0.5,0.8333333333333334,0.49411499984795354,0.03951392801056361
adaptation,401,0.55,adaptation_r0.9_b0.75_a1,0.8333333333333334,0.494445136996545,0.039479741692215235
adaptation,401,0.55,adaptation_r0.9_b1_a0.5,0.8291666666666667,0.5708690470048932,0.03756448219772695
adaptation,401,0.55,adaptation_r0.9_b1_a1,0.8291666666666667,0.5715655615207647,0.03750734537599438
adaptation,401,0.55,adaptation_r1.2_b0.25_a0.5,0.8333333333333334,0.4105607563837217,0.04247341665490585
adaptation,401,0.55,adaptation_r1.2_b0.25_a1,0.8333333333333334,0.41120466304294717,0.042398908467667584
adaptation,401,0.55,adaptation_r1.2_b0.5_a0.5,0.8333333333333334,0.45612688745283453,0.040591796837069434
adaptation,401,0.55,adaptation_r1.2_b0.5_a1,0.8333333333333334,0.4575401953370979,0.040438952425987856
adaptation,401,0.55,adaptation_r1.2_b0.75_a0.5,0.8333333333333334,0.5244677707745036,0.038519817826450434
adaptation,401,0.55,adaptation_r1.2_b0.75_a1,0.8333333333333334,0.527813679497503,0.038206329595006035
adaptation,401,0.55,adaptation_r1.2_b1_a0.5,0.825,0.6086394035511864,0.03660896343914284
adaptation,401,0.55,adaptation_r1.2_b1_a1,0.825,0.6128964919804029,0.036296678091193434
adaptation,431,0.15,baseline_ein_zustand,0.85,0.35606091861990335,0.03897822914830045
adaptation,431,0.15,adaptation_r0.6_b0.25_a0.5,0.8708333333333333,0.3704348099140524,0.037934790801369224
adaptation,431,0.15,adaptation_r0.6_b0.25_a1,0.8708333333333333,0.3704348099140524,0.037934790801369224
adaptation,431,0.15,adaptation_r0.6_b0.5_a0.5,0.8875,0.3890987242263503,0.0370852657963458
adaptation,431,0.15,adaptation_r0.6_b0.5_a1,0.8875,0.3890987242263503,0.0370852657963458
adaptation,431,0.15,adaptation_r0.6_b0.75_a0.5,0.9,0.4146062321871845,0.03645232619378488
adaptation,431,0.15,adaptation_r0.6_b1_a0.5,0.9083333333333333,0.4438915013612502,0.03566187954237803
adaptation,431,0.15,adaptation_r0.9_b0.25_a0.5,0.875,0.37385501707737934,0.03758866386015036
